rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,vector,x,y,z
1501822123566375017,,4251,,1501822123,566375017,"""map""",,0.00825756181078,0.143964387091,-0.00453986664031
1501822123571379899,,4273,,1501822123,571379899,"""map""",,0.00886580463581,0.145191783757,-0.0047229364614
1501822123586390972,,4330,,1501822123,586390972,"""map""",,0.0111467487032,0.15005092366,-0.00542593228309
1501822123591396093,,4352,,1501822123,591396093,"""map""",,0.0114969892196,0.151646388688,-0.00538119297566
1501822123596400976,,4417,,1501822123,596400976,"""map""",,0.011989320081,0.152726895827,-0.00531864721068
1501822123601402997,,4438,,1501822123,601402997,"""map""",,0.0122627723922,0.153713571849,-0.00535095611606
1501822123606408119,,4504,,1501822123,606408119,"""map""",,0.0132311632832,0.154736679254,-0.00573200407607
1501822123611346006,,4525,,1501822123,611346006,"""map""",,0.0120232288425,0.156872218439,-0.00594192119847
1501822123616350889,,4591,,1501822123,616350889,"""map""",,0.0125333537094,0.158233718045,-0.0062901969869
1501822123621347904,,4612,,1501822123,621347904,"""map""",,0.0133151387539,0.158964409055,-0.00647097229114
1501822123626353025,,4678,,1501822123,626353025,"""map""",,0.0133344104604,0.160575328204,-0.00637765775516
1501822123631357908,,4698,,1501822123,631357908,"""map""",,0.0137624423611,0.161943734207,-0.00635955904374
1501822123636363029,,4764,,1501822123,636363029,"""map""",,0.0140643307757,0.163448493206,-0.00640277861916
1501822123641346931,,4784,,1501822123,641346931,"""map""",,0.014058004969,0.165284374804,-0.00647330207252
1501822123646352052,,4850,,1501822123,646352052,"""map""",,0.0152519555881,0.166965870233,-0.00675850849181
1501822123651346921,,4871,,1501822123,651346921,"""map""",,0.0152133100151,0.168413234831,-0.00678416866999
1501822123656352043,,4937,,1501822123,656352043,"""map""",,0.0156390022783,0.169810411332,-0.00682218671557
1501822123661343097,,4959,,1501822123,661343097,"""map""",,0.0157903252371,0.170953548535,-0.0067177463787
1501822123666347980,,5024,,1501822123,666347980,"""map""",,0.0159547841187,0.172420841015,-0.00679516811305
1501822123671353101,,5046,,1501822123,671353101,"""map""",,0.0160850997309,0.17360185087,-0.00671793077866
1501822123676357984,,5109,,1501822123,676357984,"""map""",,0.016384961103,0.174998595427,-0.00677867097636
1501822123681356906,,5132,,1501822123,681356906,"""map""",,0.0168738818554,0.176850192685,-0.00696364206736
1501822123686362028,,5195,,1501822123,686362028,"""map""",,0.0169599201519,0.178441007855,-0.00700305384072
1501822123691345930,,5218,,1501822123,691345930,"""map""",,0.0169285251482,0.180494029827,-0.00690315558976
1501822123696351051,,5282,,1501822123,696351051,"""map""",,0.0179050099976,0.181912137703,-0.00684042485299
1501822123701350927,,5304,,1501822123,701350927,"""map""",,0.0175469506644,0.183722777813,-0.00673788388329
1501822123706356048,,5369,,1501822123,706356048,"""map""",,0.018101450532,0.185471293106,-0.00677997935475
1501822123711355924,,5391,,1501822123,711355924,"""map""",,0.0184596645252,0.18713913275,-0.00678919376574
1501822123716361045,,5457,,1501822123,716361045,"""map""",,0.019204331419,0.188604344236,-0.00688144582833
1501822123721354007,,5477,,1501822123,721354007,"""map""",,0.0190874688958,0.189723351067,-0.00675289195967
1501822123726358890,,5543,,1501822123,726358890,"""map""",,0.0197746720354,0.190942335406,-0.00690466105539
1501822123731359004,,5563,,1501822123,731359004,"""map""",,0.0195190754583,0.192252864964,-0.00692209699686
1501822123736363887,,5629,,1501822123,736363887,"""map""",,0.0200630823176,0.193561057083,-0.00707663254752
1501822123741369009,,5650,,1501822123,741369009,"""map""",,0.0203098172551,0.195256409347,-0.00731378482679
1501822123746373891,,5716,,1501822123,746373891,"""map""",,0.0208922824858,0.197089640727,-0.00746069030574
1501822123751353025,,5736,,1501822123,751353025,"""map""",,0.0214437667453,0.19935077874,-0.00761698924708
1501822123756357908,,5803,,1501822123,756357908,"""map""",,0.022172904779,0.200773616528,-0.00757846243895
1501822123761363029,,5811,,1501822123,761363029,"""map""",,0.0228543897433,0.20253269357,-0.00760882878559
1501822123766367912,,5877,,1501822123,766367912,"""map""",,0.023255106622,0.203791507438,-0.00755286003514
1501822123771373033,,5899,,1501822123,771373033,"""map""",,0.0239863024228,0.205107428884,-0.00772484097262
1501822123776377916,,5962,,1501822123,776377916,"""map""",,0.0243259803278,0.206065265589,-0.00797783340148
1501822123781363010,,5984,,1501822123,781363010,"""map""",,0.024688385751,0.207288829707,-0.00836136047989
1501822123786367893,,6048,,1501822123,786367893,"""map""",,0.025039456276,0.208430607433,-0.00847822081689
1501822123791357040,,6071,,1501822123,791357040,"""map""",,0.0257626164726,0.209660282398,-0.00856410986305
1501822123796361923,,6134,,1501822123,796361923,"""map""",,0.0260756935423,0.211379388692,-0.00848454510615
1501822123801362037,,6157,,1501822123,801362037,"""map""",,0.0267276823145,0.213561297364,-0.00852840619178
1501822123806366920,,6222,,1501822123,806366920,"""map""",,0.0272140355778,0.216052705171,-0.00856611266043
1501822123811364889,,6244,,1501822123,811364889,"""map""",,0.0279915749491,0.218293153435,-0.00863267369067
1501822123816370010,,6308,,1501822123,816370010,"""map""",,0.0290365301975,0.219920134563,-0.00876564071162
1501822123821360111,,6330,,1501822123,821360111,"""map""",,0.0296390563014,0.220994700887,-0.00899455440272
1501822123826364994,,6394,,1501822123,826364994,"""map""",,0.0303063764735,0.222016147573,-0.00940784992777
1501822123831356048,,6416,,1501822123,831356048,"""map""",,0.0307372836967,0.22282226832,-0.00966315138107
1501822123836360931,,6440,,1501822123,836360931,"""map""",,0.0311841631803,0.223735811968,-0.00975477765857
1501822123841363906,,6461,,1501822123,841363906,"""map""",,0.0317925876299,0.225268927018,-0.00979991397665
1501822123846369028,,6486,,1501822123,846369028,"""map""",,0.0326499965077,0.227761824322,-0.00983891016543
1501822123851373910,,6506,,1501822123,851373910,"""map""",,0.033013746979,0.230710472931,-0.0097493245533
1501822123856379032,,6568,,1501822123,856379032,"""map""",,0.0339345915823,0.232959268543,-0.00956109768896
1501822123861365079,,6589,,1501822123,861365079,"""map""",,0.0341729485121,0.234979587039,-0.00951164187095
1501822123866369962,,6655,,1501822123,866369962,"""map""",,0.0339280812822,0.236398586613,-0.00967077954813
1501822123871364116,,6675,,1501822123,871364116,"""map""",,0.0349613045836,0.237087378955,-0.0101936730444
1501822123876368999,,6741,,1501822123,876368999,"""map""",,0.03546185903,0.23803724492,-0.0109550893927
1501822123881359100,,6761,,1501822123,881359100,"""map""",,0.036025661742,0.23935974209,-0.0114949895204
1501822123886363983,,6827,,1501822123,886363983,"""map""",,0.0369391319193,0.240889899487,-0.0117470534925
1501822123891369104,,6849,,1501822123,891369104,"""map""",,0.0369730659261,0.242848348143,-0.0114999795439
1501822123896373987,,6905,,1501822123,896373987,"""map""",,0.037801795746,0.244968169566,-0.0112832937839
1501822123901367902,,6927,,1501822123,901367902,"""map""",,0.0377206231085,0.247168404184,-0.0111471489611
1501822123906373023,,6992,,1501822123,906373023,"""map""",,0.0382162787003,0.249140841284,-0.0113442810058
1501822123911370992,,7015,,1501822123,911370992,"""map""",,0.0389594721619,0.250553758724,-0.0118513695245
1501822123916376113,,7078,,1501822123,916376113,"""map""",,0.0391935990234,0.252165754288,-0.012583098194
1501822123921372890,,7101,,1501822123,921372890,"""map""",,0.0399419955811,0.25316414044,-0.013137042094
1501822123926378011,,7165,,1501822123,926378011,"""map""",,0.0405531859987,0.254958889981,-0.013557265657
1501822123931365966,,7187,,1501822123,931365966,"""map""",,0.0413889705859,0.256430645585,-0.0135255581874
1501822123936371088,,7251,,1501822123,936371088,"""map""",,0.0420680280092,0.258248152703,-0.0132779141197
1501822123941358089,,7273,,1501822123,941358089,"""map""",,0.0423246803676,0.260460767116,-0.0131225611546
1501822123946362972,,7337,,1501822123,946362972,"""map""",,0.042966797752,0.26242619388,-0.0131289008107
1501822123951363086,,7359,,1501822123,951363086,"""map""",,0.0437969478793,0.264062060403,-0.0133881506246
1501822123956367969,,7425,,1501822123,956367969,"""map""",,0.0440632970527,0.265354612141,-0.0136341982605
1501822123961370944,,7446,,1501822123,961370944,"""map""",,0.0447937044163,0.266898603054,-0.0140393796485
1501822123966376066,,7512,,1501822123,966376066,"""map""",,0.0450022605045,0.268848143771,-0.0143519438569
1501822123971380949,,7532,,1501822123,971380949,"""map""",,0.0459268619256,0.270789566221,-0.0143631656558
1501822123976386070,,7598,,1501822123,976386070,"""map""",,0.0464325476556,0.272949993263,-0.014115917123
1501822123981373071,,7619,,1501822123,981373071,"""map""",,0.046583400792,0.27531863586,-0.0138761620207
1501822123986377954,,7685,,1501822123,986377954,"""map""",,0.0475014398318,0.2772858523,-0.0138846326629
1501822123991383075,,7706,,1501822123,991383075,"""map""",,0.0476127806632,0.278736354917,-0.0140533767869
1501822123996388912,,7771,,1501822123,996388912,"""map""",,0.0479246942624,0.28011165614,-0.014376194299
1501822124001374959,,7792,,1501822124,1374959,"""map""",,0.0489726676004,0.281433582339,-0.0148201098107
1501822124006380081,,7858,,1501822124,6380081,"""map""",,0.0494532104432,0.283255877107,-0.0150293636643
1501822124011374950,,7880,,1501822124,11374950,"""map""",,0.0505030970227,0.28533669425,-0.0151268770867
1501822124016380071,,7943,,1501822124,16380071,"""map""",,0.0505220914791,0.287956423894,-0.0149773627572
1501822124021384954,,7966,,1501822124,21384954,"""map""",,0.0508307730874,0.290107030046,-0.0147157396459
1501822124026390075,,8029,,1501822124,26390075,"""map""",,0.0510790027316,0.292049249226,-0.0145815199009
1501822124031367063,,8052,,1501822124,31367063,"""map""",,0.0520401763213,0.29295019228,-0.0147048304054
1501822124036371946,,8115,,1501822124,36371946,"""map""",,0.0524741662004,0.294799380159,-0.0151605752453
1501822124041377067,,8138,,1501822124,41377067,"""map""",,0.0532278166351,0.296980002044,-0.0157501328025
1501822124046381950,,8201,,1501822124,46381950,"""map""",,0.0542277950251,0.298868674934,-0.0160059376577
1501822124051366090,,8224,,1501822124,51366090,"""map""",,0.0550730980963,0.300769246144,-0.015872343737
1501822124056370973,,8288,,1501822124,56370973,"""map""",,0.0554403089769,0.302886959846,-0.015535434933
1501822124061376094,,8311,,1501822124,61376094,"""map""",,0.0556109915598,0.30504634239,-0.0151687918077
1501822124066380977,,8369,,1501822124,66380977,"""map""",,0.0567140419119,0.306562499406,-0.0151233637622
1501822124071386098,,8391,,1501822124,71386098,"""map""",,0.057295533213,0.308809274358,-0.0154195432099
1501822124076390981,,8455,,1501822124,76390981,"""map""",,0.0579888098849,0.310563351522,-0.0157242015347
1501822124081368923,,8477,,1501822124,81368923,"""map""",,0.05918625057,0.312397708475,-0.0162074270292
1501822124086374044,,8544,,1501822124,86374044,"""map""",,0.0596050937171,0.314301565084,-0.0163053033722
1501822124091378927,,8564,,1501822124,91378927,"""map""",,0.0606240114787,0.31617809401,-0.0163480647277
1501822124096384048,,8629,,1501822124,96384048,"""map""",,0.061157471733,0.317882160716,-0.0162317931468
1501822124101388931,,8650,,1501822124,101388931,"""map""",,0.0614377545966,0.320226442091,-0.0161720410233
1501822124106394052,,8717,,1501822124,106394052,"""map""",,0.0625005895127,0.321937899134,-0.0163131423912
1501822124111378908,,8737,,1501822124,111378908,"""map""",,0.0629984920593,0.323774053726,-0.0165273986943
1501822124116384029,,8803,,1501822124,116384029,"""map""",,0.0637405189103,0.32602709346,-0.0169224741074
1501822124121381044,,8824,,1501822124,121381044,"""map""",,0.0644535712597,0.327868946132,-0.0172113822272
1501822124126385927,,8889,,1501822124,126385927,"""map""",,0.0653998180715,0.329880010812,-0.0173447799337
1501822124131370067,,8906,,1501822124,131370067,"""map""",,0.066017141395,0.33157598264,-0.0173552264423
1501822124136374950,,8971,,1501822124,136374950,"""map""",,0.0668732988576,0.333914878004,-0.0174208088832
1501822124141380071,,8994,,1501822124,141380071,"""map""",,0.0671253669362,0.336156009279,-0.017457630904
1501822124146384954,,9057,,1501822124,146384954,"""map""",,0.0676467946246,0.337991911951,-0.0175338064774
1501822124151381969,,9080,,1501822124,151381969,"""map""",,0.0685010301703,0.340080142944,-0.0179349423888
1501822124156387090,,9144,,1501822124,156387090,"""map""",,0.0693518479733,0.342526944939,-0.018375150898
1501822124161375999,,9166,,1501822124,161375999,"""map""",,0.0700405939542,0.344416057267,-0.0184634025616
1501822124166380882,,9215,,1501822124,166380882,"""map""",,0.0703899704831,0.346537450044,-0.0182861770048
1501822124171377897,,9238,,1501822124,171377897,"""map""",,0.0710896912514,0.348608489511,-0.0182265518419
1501822124176383018,,9302,,1501822124,176383018,"""map""",,0.0713789590101,0.350783723584,-0.018162167656
1501822124181380987,,9324,,1501822124,181380987,"""map""",,0.0722384573082,0.353183842547,-0.0183693119677
1501822124196393013,,9369,,1501822124,196393013,"""map""",,0.0744687499927,0.359601542283,-0.0188713252221
1501822124201384067,,9384,,1501822124,201384067,"""map""",,0.0752462741648,0.361527413212,-0.0186119565691
1501822124206388950,,9450,,1501822124,206388950,"""map""",,0.0754686947254,0.363676885689,-0.0184165699525
1501822124211394071,,9471,,1501822124,211394071,"""map""",,0.0760303801236,0.366161716828,-0.0185783671856
1501822124216398954,,9536,,1501822124,216398954,"""map""",,0.0771719284319,0.368337672464,-0.0185718731654
1501822124221390008,,9557,,1501822124,221390008,"""map""",,0.0782460329257,0.370666360965,-0.0185724815324
1501822124226394891,,9623,,1501822124,226394891,"""map""",,0.0787181653286,0.373048454593,-0.0184590976699
1501822124231400012,,9643,,1501822124,231400012,"""map""",,0.0790625930579,0.375105715753,-0.0183512547615
1501822124236404895,,9704,,1501822124,236404895,"""map""",,0.07965375685,0.377419001067,-0.0183645097952
1501822124241390943,,9725,,1501822124,241390943,"""map""",,0.0800877201764,0.379735003534,-0.0182201016902
1501822124251394987,,9800,,1501822124,251394987,"""map""",,0.0813492016417,0.384584110005,-0.0180557911444
1501822124256400108,,9865,,1501822124,256400108,"""map""",,0.082118948619,0.38714393517,-0.018049427915
1501822124261399030,,9888,,1501822124,261399030,"""map""",,0.082962144088,0.389254373654,-0.0180069742926
1501822124266403913,,9951,,1501822124,266403913,"""map""",,0.0837585785353,0.391357771327,-0.0180966799258
1501822124271382093,,9974,,1501822124,271382093,"""map""",,0.08440108472,0.393899675514,-0.0181719762641
1501822124276386976,,10037,,1501822124,276386976,"""map""",,0.0849617644615,0.39619304569,-0.0180266978548
1501822124281392097,,10060,,1501822124,281392097,"""map""",,0.0851283961634,0.398285569349,-0.0177776886851
1501822124286396980,,10124,,1501822124,286396980,"""map""",,0.0857280881892,0.400920341842,-0.0179318253758
1501822124291395902,,10146,,1501822124,291395902,"""map""",,0.086620503959,0.403372977334,-0.0181218662879
1501822124301400899,,10216,,1501822124,301400899,"""map""",,0.0880938666879,0.408483415462,-0.018148006141
1501822124306406021,,10277,,1501822124,306406021,"""map""",,0.0891463737683,0.410412524746,-0.0179868524023
1501822124316416025,,10359,,1501822124,316416025,"""map""",,0.0893218310064,0.41542231806,-0.0177395640369
1501822124321417093,,10374,,1501822124,321417093,"""map""",,0.0906462011516,0.41801334402,-0.0178372374919
1501822124326421976,,10440,,1501822124,326421976,"""map""",,0.0919328058812,0.420206859415,-0.0178880159023
1501822124331394910,,10461,,1501822124,331394910,"""map""",,0.0921622934399,0.422801107409,-0.0177251463855
1501822124336400032,,10527,,1501822124,336400032,"""map""",,0.0930646592584,0.424942591144,-0.0176412910507
1501822124341404914,,10547,,1501822124,341404914,"""map""",,0.0938760160777,0.427500551835,-0.0177101397132
1501822124346410036,,10613,,1501822124,346410036,"""map""",,0.0945891798294,0.430033688449,-0.0177301409636
1501822124351414918,,10635,,1501822124,351414918,"""map""",,0.0949970537631,0.432509378414,-0.0175888471521
1501822124356420040,,10700,,1501822124,356420040,"""map""",,0.0960056564157,0.435216557529,-0.0175579429309
1501822124361407041,,10721,,1501822124,361407041,"""map""",,0.0968030926944,0.437717372772,-0.0175808321144
1501822124366411924,,10786,,1501822124,366411924,"""map""",,0.0975831468823,0.440267570694,-0.0175302857224
1501822124371398925,,10808,,1501822124,371398925,"""map""",,0.0988073292197,0.44292888149,-0.0174952304505
1501822124376404047,,10870,,1501822124,376404047,"""map""",,0.099722388849,0.44547086388,-0.0174891954803
1501822124381395101,,10889,,1501822124,381395101,"""map""",,0.100943223599,0.447779954438,-0.0174511661377
1501822124386399984,,10952,,1501822124,386399984,"""map""",,0.1019391475,0.450449159955,-0.0174830139113
1501822124391405105,,10975,,1501822124,391405105,"""map""",,0.102447851397,0.452761449292,-0.0173207382197
1501822124396409988,,11037,,1501822124,396409988,"""map""",,0.103079073355,0.455554545404,-0.0172428412753
1501822124406388998,,11100,,1501822124,406388998,"""map""",,0.10497423672,0.460557464861,-0.0170039207637
1501822124411393880,,11120,,1501822124,411393880,"""map""",,0.10559272398,0.463023580871,-0.0167655773387
1501822124416399002,,11184,,1501822124,416399002,"""map""",,0.107191070011,0.465698250442,-0.0167993518489
1501822124446403026,,11254,,1501822124,446403026,"""map""",,0.111643539196,0.482791016581,-0.0154691903795
1501822124451400995,,11274,,1501822124,451400995,"""map""",,0.112341201196,0.485486848769,-0.0151045699515
1501822124456406116,,11341,,1501822124,456406116,"""map""",,0.11356951704,0.488086739032,-0.0147985554411
1501822124461410999,,11362,,1501822124,461410999,"""map""",,0.113915127233,0.491322966431,-0.0146126705421
1501822124466415882,,11427,,1501822124,466415882,"""map""",,0.115087275017,0.49416588385,-0.0142664745884
1501822124471419095,,11448,,1501822124,471419095,"""map""",,0.115379624187,0.497817254246,-0.0138873170591
1501822124476423978,,11513,,1501822124,476423978,"""map""",,0.116466672552,0.500280526313,-0.0134573913104
