rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1501822124636411905,,12843,,1501822124,636411905,"""map""",,,1294.62889534,-1777.12981905,-5.61175797904,,0.00562193723443,0.0138813841946,0.585987918745,0.810181374804
1501822124701416015,,13257,,1501822124,701416015,"""map""",,,1294.63959311,-1777.08931088,-5.61203872421,,0.00576594172345,0.0140098179751,0.58600218616,0.810167832447
1501822124746423959,,13651,,1501822124,746423959,"""map""",,,1294.64726901,-1777.05892525,-5.61199239183,,0.0057318035741,0.0140709597965,0.586021787073,0.810152837182
1501822124801419019,,13935,,1501822124,801419019,"""map""",,,1294.65792813,-1777.02037583,-5.61179255263,,0.00561420363858,0.014148751945,0.586043091173,0.810136895114
1501822124851418972,,14369,,1501822124,851418972,"""map""",,,1294.66788522,-1776.98252469,-5.61141029222,,0.00549654522017,0.0142342024358,0.586060583998,0.810123550673
1501822124901422023,,14769,,1501822124,901422023,"""map""",,,1294.67838572,-1776.9424991,-5.61070049057,,0.00526662019173,0.0143185323581,0.586061860865,0.810122668231
1501822124951421022,,15022,,1501822124,951421022,"""map""",,,1294.69005538,-1776.90105282,-5.60987172673,,0.00503167822941,0.0144328309636,0.586057787245,0.810125080228
1501822125001425981,,15455,,1501822125,1425981,"""map""",,,1294.70191078,-1776.85680427,-5.60914244389,,0.00480504591922,0.0145336669834,0.586062082343,0.81012154625
1501822125046439886,,15671,,1501822125,46439886,"""map""",,,1294.71358501,-1776.81611362,-5.60867065239,,0.00461914572416,0.0146036091915,0.586077401425,0.810110287325
1501822125101430892,,16081,,1501822125,101430892,"""map""",,,1294.72793359,-1776.76317441,-5.60889570894,,0.00443268590026,0.0146452635782,0.586090467761,0.810101124027
1501822125141437053,,16399,,1501822125,141437053,"""map""",,,1294.73880359,-1776.7231346,-5.60889009706,,0.00432590064937,0.0146711132221,0.586085834509,0.810104585599
1501822125201447010,,16849,,1501822125,201447010,"""map""",,,1294.75620133,-1776.66176082,-5.60920713054,,0.00421394830958,0.0146808589645,0.586065264293,0.81011988064
1501822125251457929,,17292,,1501822125,251457929,"""map""",,,1294.77095659,-1776.60773929,-5.60970462664,,0.00413043538788,0.0146661262652,0.586063104478,0.810122140059
1501822125301438093,,17718,,1501822125,301438093,"""map""",,,1294.78675001,-1776.55281587,-5.61034227583,,0.0040243581887,0.0146258024472,0.586070552697,0.810118014678
1501822125351459026,,18130,,1501822125,351459026,"""map""",,,1294.80278111,-1776.49517363,-5.61105185034,,0.00388266129672,0.0145913238058,0.586103353245,0.81009559777
1501822125401458978,,18545,,1501822125,401458978,"""map""",,,1294.81945557,-1776.43568576,-5.61178952986,,0.00366993929324,0.0144910921345,0.586138147964,0.810073213541
1501822125451481103,,18955,,1501822125,451481103,"""map""",,,1294.83738653,-1776.37449016,-5.61244407721,,0.0037229581671,0.0145386262026,0.586139850488,0.810070888009
1501822125501463890,,19334,,1501822125,501463890,"""map""",,,1294.85486899,-1776.31080799,-5.61316468779,,0.00378901904552,0.0144416919152,0.586072152485,0.810121295209
1501822125551482915,,19728,,1501822125,551482915,"""map""",,,1294.87366309,-1776.24616854,-5.61430802781,,0.00374808952949,0.014199370529,0.586060897236,0.81013391142
1501822125601457118,,20164,,1501822125,601457118,"""map""",,,1294.89302585,-1776.17935323,-5.61568761494,,0.00334094837784,0.0137915082033,0.586158901541,0.810071832932
1501822125651467084,,20526,,1501822125,651467084,"""map""",,,1294.91350487,-1776.11068072,-5.61694830827,,0.00288851938693,0.0133774606262,0.58630641561,0.809973756993
1501822125701474905,,20921,,1501822125,701474905,"""map""",,,1294.93508691,-1776.04048577,-5.61775864258,,0.00241719519573,0.0130603206684,0.58633912838,0.809956796207
1501822125751485109,,21334,,1501822125,751485109,"""map""",,,1294.95596967,-1775.96763597,-5.61807984564,,0.00190552773261,0.0128113716855,0.58627872242,0.810005862545
1501822125801487922,,21758,,1501822125,801487922,"""map""",,,1294.97792768,-1775.89313372,-5.61783670602,,0.00144784416968,0.0127563836274,0.586187464275,0.810073722047
1501822125851489067,,22191,,1501822125,851489067,"""map""",,,1294.99981003,-1775.81621728,-5.61780195134,,0.00119659258122,0.0129450357401,0.586175009446,0.810080151909
1501822125891509056,,22545,,1501822125,891509056,"""map""",,,1295.01771415,-1775.75338847,-5.61753260759,,0.00117523783132,0.0132001128963,0.586212628464,0.810048844246
1501822125951486110,,22977,,1501822125,951486110,"""map""",,,1295.04566095,-1775.65763701,-5.61786876197,,0.00142012397803,0.0135755456413,0.586272623108,0.809998826667
1501822126001492977,,23324,,1501822126,1492977,"""map""",,,1295.06845831,-1775.57564133,-5.61916433273,,0.0018539249592,0.0138316398893,0.586259833216,0.810002874475
1501822126051506996,,23749,,1501822126,51506996,"""map""",,,1295.09235455,-1775.49275128,-5.62152715141,,0.00252937257054,0.0140096772464,0.586192156235,0.810046966037
1501822126101510047,,24178,,1501822126,101510047,"""map""",,,1295.11594154,-1775.40810938,-5.62469657302,,0.00332763343408,0.0141207780607,0.586151647352,0.810071464001
1501822126151499032,,24585,,1501822126,151499032,"""map""",,,1295.14008461,-1775.3221799,-5.62825082492,,0.00408836530707,0.0142110688279,0.586179835271,0.8100460058
1501822126201504945,,25009,,1501822126,201504945,"""map""",,,1295.16542106,-1775.23535478,-5.63182342298,,0.00481271752411,0.0143896843595,0.586204716857,0.810020866811
1501822126251498937,,25436,,1501822126,251498937,"""map""",,,1295.19046076,-1775.14650426,-5.63503753576,,0.00539806400304,0.0145412704516,0.586250802405,0.80998111647
1501822126301507949,,25834,,1501822126,301507949,"""map""",,,1295.21689526,-1775.05651393,-5.6375984812,,0.00570775798635,0.0145779770127,0.586267253934,0.809966425878
1501822126351506948,,26271,,1501822126,351506948,"""map""",,,1295.24319436,-1774.96443559,-5.63946131758,,0.0058331009842,0.0145640389885,0.586258720642,0.809971960115
1501822126401511907,,26690,,1501822126,401511907,"""map""",,,1295.27014709,-1774.87086114,-5.64076091117,,0.00577399376971,0.0144510553311,0.586241299123,0.809987016685
1501822126451524019,,27117,,1501822126,451524019,"""map""",,,1295.29866734,-1774.77643359,-5.64226827304,,0.00555689308241,0.0142164330458,0.586242656935,0.809991704377
1501822126501530885,,27479,,1501822126,501530885,"""map""",,,1295.32681682,-1774.68014154,-5.64378904595,,0.00532486532222,0.0139152230779,0.586282454682,0.809969688142
1501822126546535015,,27895,,1501822126,546535015,"""map""",,,1295.3533771,-1774.59286151,-5.64553439014,,0.00517701596419,0.0136382591385,0.586319179858,0.809948773518
1501822126601527929,,28333,,1501822126,601527929,"""map""",,,1295.38516218,-1774.48389431,-5.64758225417,,0.00505414032882,0.013378544015,0.586380152535,0.809909739995
1501822126651534080,,28648,,1501822126,651534080,"""map""",,,1295.4144173,-1774.38320183,-5.64887874749,,0.00493162245531,0.0133276966724,0.58642984426,0.809875354214
1501822126701555013,,29067,,1501822126,701555013,"""map""",,,1295.44494354,-1774.28148312,-5.64962658192,,0.00483084386084,0.0134965486903,0.586445154944,0.809862078606
1501822126751533031,,29429,,1501822126,751533031,"""map""",,,1295.47480778,-1774.1778242,-5.65010375163,,0.00466259360948,0.0137059802143,0.586462951215,0.809846660288
1501822126801529884,,29840,,1501822126,801529884,"""map""",,,1295.50612189,-1774.07358865,-5.65064962767,,0.00450349867463,0.0138581699226,0.586486442617,0.809827958429
1501822126851543903,,30205,,1501822126,851543903,"""map""",,,1295.53704778,-1773.96728361,-5.65145285265,,0.00439076364836,0.0139685894517,0.58655071094,0.809780132628
1501822126901547908,,30592,,1501822126,901547908,"""map""",,,1295.56926538,-1773.86076688,-5.6530520133,,0.00428942237821,0.0139884063552,0.586606484724,0.809739931967
1501822126951546907,,31011,,1501822126,951546907,"""map""",,,1295.60091774,-1773.75200821,-5.6543887515,,0.00405926257755,0.0139051931641,0.586667663492,0.809698228109
1501822127001548051,,31420,,1501822127,1548051,"""map""",,,1295.6330768,-1773.64207122,-5.65559134772,,0.00376053974004,0.0138579979332,0.586743459873,0.809645556111
1501822127051554918,,31850,,1501822127,51554918,"""map""",,,1295.66673281,-1773.53164563,-5.65608785426,,0.00365308826054,0.0140014938443,0.586794844611,0.809606338571
1501822127101550102,,32255,,1501822127,101550102,"""map""",,,1295.69964819,-1773.41914302,-5.6566371375,,0.00334968601449,0.0141882215411,0.586816957236,0.809588372368
1501822127151565074,,32667,,1501822127,151565074,"""map""",,,1295.73270603,-1773.30539635,-5.65743047515,,0.0029883205393,0.0142253916236,0.586894300464,0.809533068044
1501822127201560974,,33074,,1501822127,201560974,"""map""",,,1295.76708774,-1773.19186293,-5.65869712243,,0.00289903493896,0.0142624758376,0.586947829151,0.809493930326
1501822127251558065,,33406,,1501822127,251558065,"""map""",,,1295.80081695,-1773.07605308,-5.66039037475,,0.0029667753681,0.0143177125931,0.586995166116,0.809458384542
1501822127301574945,,33828,,1501822127,301574945,"""map""",,,1295.83572309,-1772.96007921,-5.6623013979,,0.00303496398616,0.0143135104981,0.586985183191,0.809465445294
1501822127351563930,,34263,,1501822127,351563930,"""map""",,,1295.86980813,-1772.84209936,-5.66476538803,,0.00306744356889,0.0142956873651,0.586995692506,0.809458016881
1501822127401573896,,34645,,1501822127,401573896,"""map""",,,1295.90436895,-1772.72304352,-5.66641750187,,0.00306630347607,0.0144268151817,0.587022633893,0.809436156892
1501822127451594114,,35135,,1501822127,451594114,"""map""",,,1295.94040209,-1772.60400428,-5.66832219851,,0.00319646392135,0.0145463075735,0.587048631372,0.809414660083
1501822127501581907,,35556,,1501822127,501581907,"""map""",,,1295.97540457,-1772.4831082,-5.67084143093,,0.00337539494538,0.0146533492721,0.587064319366,0.809400624531
1501822127551592111,,35931,,1501822127,551592111,"""map""",,,1296.0116151,-1772.3626263,-5.67337907495,,0.00333705346192,0.0147078359703,0.587076901367,0.809390669279
1501822127601588964,,36391,,1501822127,601588964,"""map""",,,1296.04728383,-1772.24017638,-5.67543567147,,0.00311131708439,0.0148014908123,0.587180421258,0.809314764766
1501822127651586055,,36825,,1501822127,651586055,"""map""",,,1296.08482151,-1772.11754093,-5.67684886801,,0.00259050769042,0.0148383916344,0.587289418936,0.809236831718
1501822127696602106,,37171,,1501822127,696602106,"""map""",,,1296.117885,-1772.00563913,-5.67799376424,,0.00180492504659,0.0150666791624,0.587339193364,0.809198621701
1501822127751595973,,37656,,1501822127,751595973,"""map""",,,1296.15855681,-1771.86781785,-5.67995372672,,0.00113008209308,0.0152185158028,0.587418745603,0.809139256869
1501822127801599979,,38041,,1501822127,801599979,"""map""",,,1296.19673999,-1771.74248216,-5.68133156146,,0.000813424921471,0.0153009663276,0.587443658333,0.80911999546
1501822127851617097,,38379,,1501822127,851617097,"""map""",,,1296.2336529,-1771.61526057,-5.68323442443,,0.000821056216599,0.0152499873373,0.587506893567,0.809075035929
1501822127906614065,,38675,,1501822127,906614065,"""map""",,,1296.27578167,-1771.47555661,-5.68581060407,,0.00132681679715,0.0152696413055,0.587588762092,0.809014538976
1501822127941607952,,38976,,1501822127,941607952,"""map""",,,1296.30183266,-1771.38521618,-5.68747074016,,0.00153215338777,0.0151707975455,0.58767071243,0.808956508818
